Date,Handle,Total Posts,Favorites,Retweets
5/13/2017,realDonaldTrump,3,28389,142389
5/14/2017,realDonaldTrump,1,18085,117862
5/15/2017,realDonaldTrump,1,9351,47804
5/16/2017,realDonaldTrump,6,89030,373890
5/17/2017,realDonaldTrump,1,11253,60259
5/18/2017,realDonaldTrump,3,63760,241406
5/19/2017,realDonaldTrump,3,33187,173594
5/20/2017,realDonaldTrump,2,64713,143762
5/21/2017,realDonaldTrump,2,24564,91701
5/22/2017,realDonaldTrump,1,11366,58702
5/23/2017,realDonaldTrump,4,71673,339651
5/24/2017,realDonaldTrump,2,30530,148029
5/25/2017,realDonaldTrump,3,31423,154870
5/26/2017,realDonaldTrump,4,47627,236131
5/27/2017,realDonaldTrump,7,69607,348330
5/28/2017,realDonaldTrump,8,97310,485849
5/29/2017,realDonaldTrump,6,113066,525899
5/30/2017,realDonaldTrump,3,53154,216842
5/31/2017,realDonaldTrump,8,174589,656494
6/1/2017,realDonaldTrump,5,83755,359452
6/2/2017,realDonaldTrump,2,53037,208963
6/3/2017,realDonaldTrump,3,107784,428398
6/4/2017,realDonaldTrump,3,153960,490669
6/5/2017,realDonaldTrump,8,117921,508221
6/6/2017,realDonaldTrump,8,181001,623824
6/7/2017,realDonaldTrump,5,68856,325673
6/9/2017,realDonaldTrump,6,97224,434728
6/10/2017,realDonaldTrump,2,34335,150644
6/11/2017,realDonaldTrump,4,80997,338606
6/12/2017,realDonaldTrump,6,73028,368465
6/13/2017,realDonaldTrump,9,134264,577365
6/14/2017,realDonaldTrump,3,61344,319663
6/15/2017,realDonaldTrump,7,193123,737689
6/16/2017,realDonaldTrump,7,136333,577811
6/17/2017,realDonaldTrump,2,34063,163709
6/18/2017,realDonaldTrump,4,66403,348036
6/19/2017,realDonaldTrump,8,89360,380031
6/20/2017,realDonaldTrump,5,76776,323935
6/21/2017,realDonaldTrump,9,130218,659244
6/22/2017,realDonaldTrump,13,202929,844630
6/23/2017,realDonaldTrump,5,58793,298971
6/24/2017,realDonaldTrump,6,133331,520736
6/25/2017,realDonaldTrump,1,21784,90497
6/26/2017,realDonaldTrump,7,124039,528913
6/27/2017,realDonaldTrump,7,142823,604304
6/28/2017,realDonaldTrump,8,94139,424239
6/29/2017,realDonaldTrump,13,181886,803649
6/30/2017,realDonaldTrump,7,119109,514026
7/1/2017,realDonaldTrump,11,236218,992061
7/2/2017,realDonaldTrump,4,375311,835595
7/3/2017,realDonaldTrump,9,158412,731435
7/4/2017,realDonaldTrump,5,137564,582926
7/5/2017,realDonaldTrump,5,106020,521852
7/6/2017,realDonaldTrump,4,92206,366259
7/7/2017,realDonaldTrump,7,132178,605323
7/8/2017,realDonaldTrump,4,65128,322016
7/9/2017,realDonaldTrump,11,195299,851122
7/10/2017,realDonaldTrump,5,96231,428251
7/11/2017,realDonaldTrump,4,81587,390200
7/12/2017,realDonaldTrump,12,212013,936730
7/13/2017,realDonaldTrump,4,43244,228648
7/14/2017,realDonaldTrump,11,109792,578949
7/15/2017,realDonaldTrump,8,92931,502267
7/16/2017,realDonaldTrump,8,118501,585990
7/17/2017,realDonaldTrump,3,35693,206014
7/18/2017,realDonaldTrump,5,80759,357971
7/19/2017,realDonaldTrump,4,72735,321346
7/20/2017,realDonaldTrump,3,53646,232328
7/21/2017,realDonaldTrump,6,63508,284545
7/22/2017,realDonaldTrump,14,216483,955882
7/23/2017,realDonaldTrump,4,80548,345531
7/24/2017,realDonaldTrump,9,158647,626504
7/25/2017,realDonaldTrump,19,243341,1041905
7/26/2017,realDonaldTrump,11,212565,832734
7/27/2017,realDonaldTrump,9,109294,533425
7/28/2017,realDonaldTrump,9,121584,556026
7/29/2017,realDonaldTrump,14,234985,987539
7/30/2017,realDonaldTrump,1,20624,91367
7/31/2017,realDonaldTrump,3,74938,326593
8/1/2017,realDonaldTrump,3,60754,281911
8/2/2017,realDonaldTrump,4,50118,231552
8/3/2017,realDonaldTrump,8,120681,551843
8/4/2017,realDonaldTrump,8,106447,528919
